plot	nurse	target	tempo	altura_imp	altura_rii	folhas_imp	folhas_rii
146	paubranco	angico	7	-0.507246377	-1	-0.047619048	-1
146	paubranco	angico	8	0	0	0	0
146	paubranco	angico	9	0	0	0	0
146	paubranco	aroeira	1	0	0	0.25	0.181818182
146	paubranco	aroeira	2	0.111111111	0.012658228	0.297297297	0.846153846
146	paubranco	aroeira	3	0.441860465	1	0.066666667	1
146	paubranco	aroeira	4	0.460674157	1	0.153846154	1
146	paubranco	aroeira	6	0.459770115	1	0.111111111	1
146	paubranco	aroeira	7	0.459770115	1	0.125	1
146	paubranco	aroeira	8	0.454545455	1	0.1	1
146	paubranco	aroeira	9	0.408602151	1	0.2	1
146	paubranco	cating	1	-0.111111111	-0.087719298	-0.090909091	-0.142857143
146	paubranco	cating	2	-0.234042553	-0.192982456	0	0
146	paubranco	cating	3	-0.166666667	-0.142857143	-0.1	-0.142857143
146	paubranco	cating	4	-0.14893617	-0.127272727	-0.125	-0.142857143
146	paubranco	cating	6	-0.514705882	-1	-0.166666667	-1
146	paubranco	cating	7	-0.507246377	-1	-0.047619048	-1
146	paubranco	cating	8	0	0	0	0
146	paubranco	cating	9	0	0	0	0
66	pereiro	angico	1	-0.272727273	-0.181818182	-0.1	-0.111111111
66	pereiro	angico	2	-0.142857143	-0.066666667	0.117647059	0.333333333
66	pereiro	angico	3	-0.2	-0.111111111	0.153846154	0.333333333
66	pereiro	angico	4	-0.184210526	-0.095890411	0.181818182	0.333333333
66	pereiro	angico	6	-0.2	-0.095890411	0.285714286	0.5
66	pereiro	angico	7	-0.222222222	-0.108108108	0.130434783	0.6
66	pereiro	angico	8	-0.138888889	-0.068493151	0	0
66	pereiro	angico	9	0.317307692	1	0.037037037	1
66	pereiro	aroeira	1	-0.071428571	-0.014925373	0	0
66	pereiro	aroeira	2	0.2	0.060606061	0	0
66	pereiro	aroeira	3	0.111111111	0.03030303	0.145833333	0.777777778
66	pereiro	aroeira	4	0.15	0.046153846	0.181818182	0.333333333
66	pereiro	aroeira	6	0.111111111	0.03125	0	0
66	pereiro	aroeira	7	0.157894737	0.046153846	0	0
66	pereiro	aroeira	8	0.157894737	0.044776119	0	0
66	pereiro	aroeira	9	0.111111111	0.046153846	0	0
66	pereiro	cating	1	-0.272727273	-0.181818182	-0.1	-0.111111111
66	pereiro	cating	2	-0.142857143	-0.066666667	0.117647059	0.333333333
66	pereiro	cating	3	-0.2	-0.111111111	0.153846154	0.333333333
66	pereiro	cating	4	-0.184210526	-0.095890411	0.181818182	0.333333333
66	pereiro	cating	6	-0.2	-0.095890411	0.285714286	0.5
66	pereiro	cating	7	-0.222222222	-0.108108108	0.130434783	0.6
66	pereiro	cating	8	-0.138888889	-0.068493151	0	0
66	pereiro	cating	9	0.317307692	1	0.037037037	1
82	pereiro	angico	1	-0.142857143	-0.137254902	-0.25	-0.428571429
82	pereiro	angico	2	-0.125	-0.12	-0.2	-0.428571429
82	pereiro	angico	3	-0.12	-0.12	-0.272727273	-0.428571429
82	pereiro	angico	4	-0.16	-0.16	-0.222222222	-0.333333333
82	pereiro	angico	6	-0.125	-0.130434783	-0.6	-0.6
82	pereiro	angico	7	-0.1875	-0.176470588	-0.05	-0.333333333
82	pereiro	angico	8	0.213483146	1	0.2	1
82	pereiro	angico	9	0.22826087	1	0.037037037	1
82	pereiro	aroeira	1	-0.461538462	-0.081081081	-0.75	-0.081081081
82	pereiro	aroeira	2	-0.333333333	-0.054054054	-1	-0.173913043
82	pereiro	aroeira	3	-0.5	-0.093333333	0.181818182	0.4
82	pereiro	aroeira	4	-0.5	-0.093333333	0.222222222	0.2
82	pereiro	aroeira	6	-0.642857143	-0.12	0	0
82	pereiro	aroeira	7	-0.642857143	-0.12	0.142857143	0.333333333
82	pereiro	aroeira	8	-0.533333333	-0.108108108	0.111111111	0.333333333
82	pereiro	aroeira	9	0.375	1	0.2	1
82	pereiro	cating	1	-0.142857143	-0.137254902	-0.25	-0.428571429
82	pereiro	cating	2	-0.125	-0.12	-0.2	-0.428571429
82	pereiro	cating	3	-0.12	-0.12	-0.272727273	-0.428571429
82	pereiro	cating	4	-0.16	-0.16	-0.222222222	-0.333333333
82	pereiro	cating	6	-0.125	-0.130434783	-0.6	-0.6
82	pereiro	cating	7	-0.1875	-0.176470588	-0.05	-0.333333333
82	pereiro	cating	8	0.213483146	1	0.2	1
82	pereiro	cating	9	0.22826087	1	0.037037037	1
101	pereiro	angico	1	-0.170212766	-0.142857143	0.166666667	0.2
101	pereiro	angico	2	-0.244897959	-0.222222222	0.210526316	0.5
101	pereiro	angico	3	-0.204081633	-0.178571429	0.266666667	0.5
101	pereiro	angico	4	-0.244897959	-0.214285714	0.307692308	0.5
101	pereiro	angico	6	-0.244444444	-0.192982456	0.428571429	0.428571429
101	pereiro	angico	7	-0.270833333	-0.236363636	0	0
101	pereiro	angico	8	0.239130435	1	0.2	1
101	pereiro	angico	9	0.22826087	1	0.037037037	1
101	pereiro	aroeira	1	0	0	-0.166666667	-0.1
101	pereiro	aroeira	2	-0.545454545	-0.076923077	-0.055555556	-0.052631579
101	pereiro	aroeira	3	-0.166666667	-0.027027027	-0.03030303	-0.052631579
101	pereiro	aroeira	4	-0.083333333	-0.01369863	-0.333333333	-0.166666667
101	pereiro	aroeira	6	-0.166666667	-0.027777778	-0.2	-0.142857143
101	pereiro	aroeira	7	-0.181818182	-0.027027027	0	0
101	pereiro	aroeira	8	-0.230769231	-0.04109589	0	0
101	pereiro	aroeira	9	-0.15	-0.04109589	0	0
101	pereiro	cating	1	-0.170212766	-0.142857143	0.166666667	0.2
101	pereiro	cating	2	-0.244897959	-0.222222222	0.210526316	0.5
101	pereiro	cating	3	-0.204081633	-0.178571429	0.266666667	0.5
101	pereiro	cating	4	-0.244897959	-0.214285714	0.307692308	0.5
101	pereiro	cating	6	-0.244444444	-0.192982456	0.428571429	0.428571429
101	pereiro	cating	7	-0.270833333	-0.236363636	0	0
101	pereiro	cating	8	0.239130435	1	0.2	1
101	pereiro	cating	9	0.22826087	1	0.037037037	1
129	pereiro	angico	1	0.25	0.404255319	0.181818182	0.166666667
129	pereiro	angico	2	0.256410256	0.454545455	0.142857143	0.166666667
129	pereiro	angico	3	0.205479452	0.348837209	0.166666667	0.25
129	pereiro	angico	4	0.246753247	0.422222222	0.125	0.111111111
129	pereiro	angico	6	0.266666667	0.434782609	0	0
129	pereiro	angico	7	0.263157895	0.434782609	0	0
129	pereiro	angico	8	0.31372549	1	0.2	1
129	pereiro	angico	9	0.310679612	1	0.037037037	1
129	pereiro	aroeira	1	-0.4375	-0.101449275	0.090909091	0.043478261
129	pereiro	aroeira	2	-0.352941176	-0.090909091	0.111111111	0.083333333
129	pereiro	aroeira	3	-0.631578947	-0.171428571	0	0
129	pereiro	aroeira	4	-0.4375	-0.098591549	0	0
129	pereiro	aroeira	6	-0.466666667	-0.098591549	0.125	0.333333333
129	pereiro	aroeira	7	0.15	0.047619048	0.142857143	0.333333333
129	pereiro	aroeira	8	-0.428571429	-0.081081081	0.272727273	0.6
129	pereiro	aroeira	9	-0.260869565	-0.085714286	0.25	0.333333333
129	pereiro	cating	1	0.25	0.404255319	0.181818182	0.166666667
129	pereiro	cating	2	0.256410256	0.454545455	0.142857143	0.166666667
129	pereiro	cating	3	0.205479452	0.348837209	0.166666667	0.25
129	pereiro	cating	4	0.246753247	0.422222222	0.125	0.111111111
129	pereiro	cating	6	0.266666667	0.434782609	0	0
129	pereiro	cating	7	0.263157895	0.434782609	0	0
129	pereiro	cating	8	0.31372549	1	0.2	1
129	pereiro	cating	9	0.310679612	1	0.037037037	1
147	pereiro	angico	1	-0.277777778	-0.306122449	-0.181818182	-0.25
147	pereiro	angico	2	-0.240740741	-0.288888889	-0.071428571	-0.142857143
147	pereiro	angico	3	-0.285714286	-0.333333333	-0.1	-0.142857143
147	pereiro	angico	4	-0.230769231	-0.24	0	0
147	pereiro	angico	6	-0.26	-0.265306122	0	0
147	pereiro	angico	7	-0.269230769	-0.291666667	0	0
147	pereiro	angico	8	-0.25	-0.265306122	0.25	0.333333333
147	pereiro	angico	9	-0.245283019	-0.265306122	0	0
147	pereiro	aroeira	1	0.5	0.093023256	0.263157895	0.263157895
147	pereiro	aroeira	2	0.458333333	0.139240506	0.2	0.263157895
147	pereiro	aroeira	3	0.393939394	0.188405797	0.078947368	0.176470588
147	pereiro	aroeira	4	0.44	0.139240506	0.461538462	0.428571429
147	pereiro	aroeira	6	0.461538462	0.153846154	0.2	0.111111111
147	pereiro	aroeira	7	0.44	0.142857143	-0.333333333	-0.111111111
147	pereiro	aroeira	8	0.391304348	0.116883117	0.166666667	0.111111111
147	pereiro	aroeira	9	0.322580645	0.128205128	0	0
147	pereiro	cating	1	-0.277777778	-0.306122449	-0.181818182	-0.25
147	pereiro	cating	2	-0.240740741	-0.288888889	-0.071428571	-0.142857143
147	pereiro	cating	3	-0.285714286	-0.333333333	-0.1	-0.142857143
147	pereiro	cating	4	-0.230769231	-0.24	0	0
147	pereiro	cating	6	-0.26	-0.265306122	0	0
147	pereiro	cating	7	-0.269230769	-0.291666667	0	0
147	pereiro	cating	8	-0.25	-0.265306122	0.25	0.333333333
147	pereiro	cating	9	-0.245283019	-0.265306122	0	0
32	umbu	angico	1	-0.195652174	-0.152542373	-0.2	-0.2
32	umbu	angico	2	-0.2	-0.152542373	-0.153846154	-0.2
32	umbu	angico	3	-0.255319149	-0.193548387	0.142857143	0.5
32	umbu	angico	4	-0.266666667	-0.1875	0	0
32	umbu	angico	6	-0.302325581	-0.206349206	0	0
32	umbu	angico	7	-0.279069767	-0.1875	0	0
32	umbu	angico	8	-0.272727273	-0.1875	0	0
32	umbu	angico	9	0.268041237	1	0.037037037	1
32	umbu	aroeira	1	-0.583333333	-0.233333333	-0.416666667	-0.217391304
32	umbu	aroeira	2	-0.619047619	-0.2	-0.294117647	-0.2
32	umbu	aroeira	3	-0.583333333	-0.225806452	0.145833333	0.777777778
32	umbu	aroeira	4	-0.608695652	-0.21875	0.111111111	0.142857143
32	umbu	aroeira	6	-0.571428571	-0.1875	0.125	0.333333333
32	umbu	aroeira	7	-0.6	-0.181818182	0.25	0.5
32	umbu	aroeira	8	-0.590909091	-0.2	0.2	0.5
32	umbu	aroeira	9	-0.428571429	-0.181818182	0	0
32	umbu	cating	1	-0.195652174	-0.152542373	-0.2	-0.2
32	umbu	cating	2	-0.2	-0.152542373	-0.153846154	-0.2
32	umbu	cating	3	-0.255319149	-0.193548387	0.142857143	0.5
32	umbu	cating	4	-0.266666667	-0.1875	0	0
32	umbu	cating	6	-0.302325581	-0.206349206	0	0
32	umbu	cating	7	-0.279069767	-0.1875	0	0
32	umbu	cating	8	-0.272727273	-0.1875	0	0
32	umbu	cating	9	0.268041237	1	0.037037037	1
115	umbu	angico	1	-0.2	-0.255813953	0	0
115	umbu	angico	2	-0.214285714	-0.3	0	0
115	umbu	angico	3	-0.0625	-0.058823529	0	0
115	umbu	angico	4	-0.214285714	-0.285714286	0	0
115	umbu	angico	6	-0.226415094	-0.285714286	-0.2	-0.333333333
115	umbu	angico	7	-0.226415094	-0.272727273	0	0
115	umbu	angico	8	0.186046512	1	0.2	1
115	umbu	angico	9	0.174418605	1	0.037037037	1
115	umbu	aroeira	1	-0.142857143	-0.054545455	-0.384615385	-0.238095238
115	umbu	aroeira	2	-0.318181818	-0.122807018	-0.117647059	-0.090909091
115	umbu	aroeira	3	-0.304347826	-0.122807018	-0.171428571	-0.3
115	umbu	aroeira	4	-0.260869565	-0.107142857	-0.8	-0.25
115	umbu	aroeira	6	-0.272727273	-0.107142857	-0.333333333	-0.333333333
115	umbu	aroeira	7	-0.238095238	-0.087719298	-0.4	-0.333333333
115	umbu	aroeira	8	-0.272727273	-0.103448276	-0.25	-0.5
115	umbu	aroeira	9	-0.172413793	-0.087719298	-0.666666667	-0.5
115	umbu	cating	1	-0.2	-0.255813953	0	0
115	umbu	cating	2	-0.214285714	-0.3	0	0
115	umbu	cating	3	-0.0625	-0.058823529	0	0
115	umbu	cating	4	-0.214285714	-0.285714286	0	0
115	umbu	cating	6	-0.226415094	-0.285714286	-0.2	-0.333333333
115	umbu	cating	7	-0.226415094	-0.272727273	0	0
115	umbu	cating	8	0.186046512	1	0.2	1
115	umbu	cating	9	0.174418605	1	0.037037037	1
141	umbu	angico	1	0.116666667	0.162790698	0.083333333	0.142857143
141	umbu	angico	2	0.057692308	0.066666667	0.125	0.25
141	umbu	angico	3	0.098360656	0.15	0.090909091	0.142857143
141	umbu	angico	4	0.074074074	0.086956522	0.111111111	0.142857143
141	umbu	angico	6	0.056603774	0.076923077	0	0
141	umbu	angico	7	0.02	0.024390244	0	0
141	umbu	angico	8	0.163934426	0.208333333	0	0
141	umbu	angico	9	0.074074074	0.086956522	0	0
141	umbu	aroeira	1	-0.363636364	-0.052631579	-0.272727273	-0.130434783
141	umbu	aroeira	2	-0.5625	-0.126760563	-0.294117647	-0.2
141	umbu	aroeira	3	-0.307692308	-0.054054054	-0.0625	-0.090909091
141	umbu	aroeira	4	-0.384615385	-0.066666667	-1	-0.222222222
141	umbu	aroeira	6	-0.384615385	-0.068493151	0	0
141	umbu	aroeira	7	-0.384615385	-0.068493151	-0.25	-0.142857143
141	umbu	aroeira	8	-0.333333333	-0.052631579	-0.142857143	-0.2
141	umbu	aroeira	9	-0.2	-0.054054054	0	0
141	umbu	cating	1	0.116666667	0.162790698	0.083333333	0.142857143
141	umbu	cating	2	0.057692308	0.066666667	0.125	0.25
141	umbu	cating	3	0.098360656	0.15	0.090909091	0.142857143
141	umbu	cating	4	0.074074074	0.086956522	0.111111111	0.142857143
141	umbu	cating	6	0.056603774	0.076923077	0	0
141	umbu	cating	7	0.02	0.024390244	0	0
141	umbu	cating	8	0.163934426	0.208333333	0	0
141	umbu	cating	9	0.074074074	0.086956522	0	0
143	umbu	angico	1	0.075471698	0.083333333	-0.090909091	-0.142857143
143	umbu	angico	2	0.019607843	0.024390244	-0.071428571	-0.142857143
143	umbu	angico	3	0.018867925	0.024390244	0.142857143	0.5
143	umbu	angico	4	0.019230769	0.024390244	0.166666667	0.5
143	umbu	angico	6	0.020833333	0.023255814	0.166666667	0.333333333
143	umbu	angico	7	0.04	0.045454545	0.090909091	0.5
143	umbu	angico	8	-0.039215686	-0.05	0	0
143	umbu	angico	9	-0.038461538	-0.05	0	0
143	umbu	aroeira	1	0.434782609	0.128205128	0.090909091	0.043478261
143	umbu	aroeira	2	0.391304348	0.12	-0.111111111	-0.1
143	umbu	aroeira	3	0.333333333	0.093333333	-0.03030303	-0.052631579
143	umbu	aroeira	4	0.391304348	0.116883117	0.111111111	0.142857143
143	umbu	aroeira	6	0.434782609	0.128205128	0	0
143	umbu	aroeira	7	0.458333333	0.139240506	0	0
143	umbu	aroeira	8	0.461538462	0.15	0.111111111	0.333333333
143	umbu	aroeira	9	-0.090909091	-0.029411765	0	0
143	umbu	cating	1	0.075471698	0.083333333	-0.090909091	-0.142857143
143	umbu	cating	2	0.019607843	0.024390244	-0.071428571	-0.142857143
143	umbu	cating	3	0.018867925	0.024390244	0.142857143	0.5
143	umbu	cating	4	0.019230769	0.024390244	0.166666667	0.5
143	umbu	cating	6	0.020833333	0.023255814	0.166666667	0.333333333
143	umbu	cating	7	0.04	0.045454545	0.090909091	0.5
143	umbu	cating	8	-0.039215686	-0.05	0	0
143	umbu	cating	9	-0.038461538	-0.05	0	0
158	umbu	angico	1	-0.111111111	-0.087719298	0	0
158	umbu	angico	2	-0.119047619	-0.081967213	0	0
158	umbu	angico	3	-0.088888889	-0.068965517	0	0
158	umbu	angico	4	-0.071428571	-0.049180328	0	0
158	umbu	angico	6	-0.076923077	-0.049180328	0.166666667	0.333333333
158	umbu	angico	7	-0.075	-0.049180328	0.047619048	0.333333333
158	umbu	angico	8	-0.051282051	-0.03125	0.25	0.333333333
158	umbu	angico	9	-0.436619718	-1	-0.038461538	-1
158	umbu	aroeira	1	0.391304348	0.12	0.090909091	0.043478261
158	umbu	aroeira	2	0.090909091	0.013333333	0.055555556	0.047619048
158	umbu	aroeira	3	0.071428571	0.014084507	0.03030303	0.047619048
158	umbu	aroeira	4	0.125	0.019607843	-0.285714286	-0.2
158	umbu	aroeira	6	0.2	0.04109589	0	0
158	umbu	aroeira	7	0.214285714	0.04	0	0
158	umbu	aroeira	8	0.363636364	0.181818182	0	0
158	umbu	aroeira	9	0.142857143	0.038961039	0	0
158	umbu	cating	1	-0.111111111	-0.087719298	0	0
158	umbu	cating	2	-0.119047619	-0.081967213	0	0
158	umbu	cating	3	-0.088888889	-0.068965517	0	0
158	umbu	cating	4	-0.071428571	-0.049180328	0	0
158	umbu	cating	6	-0.076923077	-0.049180328	0.166666667	0.333333333
158	umbu	cating	7	-0.075	-0.049180328	0.047619048	0.333333333
158	umbu	cating	8	-0.051282051	-0.03125	0.25	0.333333333
158	umbu	cating	9	-0.436619718	-1	-0.038461538	-1
